CUI1,AUI1,STYPE1,REL,CUI2,AUI2,STYPE2,RELA,RUI,SRUI,SAB,SL,RG,DIR,SUPPRESS,CVF,cui2
C0028715,NULL,CUI,RN,C0151472,NULL,CUI,NULL,R02868998,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151539,NULL,CUI,NULL,R02868999,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151576,NULL,CUI,NULL,R02869000,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151625,NULL,CUI,NULL,R02869001,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151667,NULL,CUI,NULL,R02869002,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151685,NULL,CUI,NULL,R02869003,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151691,NULL,CUI,NULL,R02869004,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0271710,NULL,CUI,NULL,R02869005,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151754,NULL,CUI,NULL,R02869006,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151848,NULL,CUI,NULL,R02869007,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151900,NULL,CUI,NULL,R02869008,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0236012,NULL,CUI,NULL,R02869009,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0085607,NULL,CUI,NULL,R02869010,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0342276,NULL,CUI,NULL,R02869012,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0268105,NULL,CUI,NULL,R02869013,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151613,NULL,CUI,NULL,R02869014,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0159069,NULL,CUI,NULL,R02869015,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0268397,NULL,CUI,NULL,R02869016,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0154251,NULL,CUI,NULL,R02869017,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0236131,NULL,CUI,NULL,R02869018,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235787,NULL,CUI,NULL,R02869019,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151553,NULL,CUI,NULL,R02869020,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151554,NULL,CUI,NULL,R02869021,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0085602,NULL,CUI,NULL,R02869022,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235393,NULL,CUI,NULL,R02869025,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235394,NULL,CUI,NULL,R02869026,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235396,NULL,CUI,NULL,R02869027,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235397,NULL,CUI,NULL,R02869028,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235398,NULL,CUI,NULL,R02869029,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235399,NULL,CUI,NULL,R02869030,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235401,NULL,CUI,NULL,R02869032,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235402,NULL,CUI,NULL,R02869033,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235403,NULL,CUI,NULL,R02869034,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151672,NULL,CUI,NULL,R02869035,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235405,NULL,CUI,NULL,R02869036,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235409,NULL,CUI,NULL,R02869039,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235410,NULL,CUI,NULL,R02869040,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235414,NULL,CUI,NULL,R02869041,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235419,NULL,CUI,NULL,R02869042,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235425,NULL,CUI,NULL,R02869044,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C1260871,NULL,CUI,NULL,R02869045,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235432,NULL,CUI,NULL,R02869047,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235434,NULL,CUI,NULL,R02869049,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235441,NULL,CUI,NULL,R02869050,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235442,NULL,CUI,NULL,R02869051,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235443,NULL,CUI,NULL,R02869052,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235444,NULL,CUI,NULL,R02869053,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235446,NULL,CUI,NULL,R02869054,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235760,NULL,CUI,NULL,R02869055,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235767,NULL,CUI,NULL,R02869056,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0236013,NULL,CUI,NULL,R02869057,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0920108,NULL,CUI,NULL,R02869061,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0809945,NULL,CUI,NULL,R02869062,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0242528,NULL,CUI,NULL,R02869063,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0936215,NULL,CUI,NULL,R02869064,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0020617,NULL,CUI,NULL,R02869065,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0936227,NULL,CUI,NULL,R02869066,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0851302,NULL,CUI,NULL,R02869068,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151714,NULL,CUI,NULL,R02869069,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0302810,NULL,CUI,NULL,R02869070,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151718,NULL,CUI,NULL,R02869072,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0085680,NULL,CUI,NULL,R02869073,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0158986,NULL,CUI,NULL,R02869074,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0546817,NULL,CUI,NULL,R02869075,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0392513,NULL,CUI,NULL,R02869076,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0267988,NULL,CUI,NULL,R02869077,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0220981,NULL,CUI,NULL,R02869079,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0220982,NULL,CUI,NULL,R02869080,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0220983,NULL,CUI,NULL,R02869081,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0026141,NULL,CUI,NULL,R02869082,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0220994,NULL,CUI,NULL,R02869083,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0549281,NULL,CUI,NULL,R02869084,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0549443,NULL,CUI,NULL,R02869091,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0549475,NULL,CUI,NULL,R02869092,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151603,NULL,CUI,NULL,R02869096,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0553702,NULL,CUI,NULL,R02869097,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0553708,NULL,CUI,NULL,R02869098,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0020438,NULL,CUI,NULL,R02869099,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151849,NULL,CUI,NULL,R02869100,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235395,NULL,CUI,NULL,R02869103,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0221255,NULL,CUI,NULL,R02869104,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0740942,NULL,CUI,NULL,R02869105,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0235416,NULL,CUI,NULL,R02869106,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0085679,NULL,CUI,NULL,R02869107,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595876,NULL,CUI,NULL,R02869108,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595878,NULL,CUI,NULL,R02869110,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595879,NULL,CUI,NULL,R02869111,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595881,NULL,CUI,NULL,R02869112,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595882,NULL,CUI,NULL,R02869113,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595883,NULL,CUI,NULL,R02869114,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595884,NULL,CUI,NULL,R02869115,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595885,NULL,CUI,NULL,R02869116,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595888,NULL,CUI,NULL,R02869118,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595899,NULL,CUI,NULL,R02869119,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595900,NULL,CUI,NULL,R02869120,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595901,NULL,CUI,NULL,R02869121,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595902,NULL,CUI,NULL,R02869122,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C1112699,NULL,CUI,NULL,R02869123,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595928,NULL,CUI,NULL,R02869124,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595930,NULL,CUI,NULL,R02869125,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0392519,NULL,CUI,NULL,R02869126,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595934,NULL,CUI,NULL,R02869127,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0001122,NULL,CUI,NULL,R02869129,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0001127,NULL,CUI,NULL,R02869130,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0002063,NULL,CUI,NULL,R02869131,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0002064,NULL,CUI,NULL,R02869132,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0006660,NULL,CUI,NULL,R03063781,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0029456,NULL,CUI,NULL,R03063782,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0043049,NULL,CUI,NULL,R03063783,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0238234,NULL,CUI,NULL,R03063786,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0011860,NULL,CUI,NULL,R03063787,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0038999,NULL,CUI,NULL,R03063789,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0235988,NULL,CUI,NULL,R03063790,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0242416,NULL,CUI,NULL,R03063792,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0728725,NULL,CUI,NULL,R03063793,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0236159,NULL,CUI,NULL,R03063794,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0553706,NULL,CUI,NULL,R03063795,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0151479,NULL,CUI,NULL,R03063796,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0235415,NULL,CUI,NULL,R03063797,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0235436,NULL,CUI,NULL,R03063798,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0235438,NULL,CUI,NULL,R03063799,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0235857,NULL,CUI,NULL,R03063800,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0151205,NULL,CUI,NULL,R03063801,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0236024,NULL,CUI,NULL,R03063802,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0085681,NULL,CUI,NULL,R03063803,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0549395,NULL,CUI,NULL,R03063805,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0549399,NULL,CUI,NULL,R03063806,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0235886,NULL,CUI,NULL,R03063807,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0235439,NULL,CUI,NULL,R03063808,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0235429,NULL,CUI,NULL,R03063809,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0013238,NULL,CUI,NULL,R03063810,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0085649,NULL,CUI,NULL,R03063811,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0235437,NULL,CUI,NULL,R03063812,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0151686,NULL,CUI,NULL,R03063813,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0595931,NULL,CUI,NULL,R03063814,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0031485,NULL,CUI,NULL,R108933413,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0162275,NULL,CUI,NULL,R119547861,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0013911,NULL,CUI,NULL,R13283142,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C1263960,NULL,CUI,NULL,R13283143,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0150405,NULL,CUI,NULL,R13402787,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0011880,NULL,CUI,NULL,R13402789,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0546884,NULL,CUI,NULL,R134672068,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C1262875,NULL,CUI,NULL,R13542566,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0020456,NULL,CUI,NULL,R146188160,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0020437,NULL,CUI,NULL,R146189146,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0020461,NULL,CUI,NULL,R146189954,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0392692,NULL,CUI,NULL,R152918712,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0042842,NULL,CUI,NULL,R162340937,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0268077,NULL,CUI,NULL,R167775704,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0268030,NULL,CUI,NULL,R20755363,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0013604,NULL,CUI,NULL,R24674594,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0751434,NULL,CUI,NULL,R25617062,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0002726,NULL,CUI,NULL,R25617063,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C1306857,NULL,CUI,NULL,R28730208,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RO,C0003868,NULL,CUI,NULL,R28742455,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0012715,NULL,CUI,NULL,R28748056,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0022951,NULL,CUI,NULL,R28762098,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C4024583,NULL,CUI,NULL,R31915361,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0022661,NULL,CUI,NULL,R32211551,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0018995,NULL,CUI,NULL,R32212489,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0020598,NULL,CUI,NULL,R40886503,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0151723,NULL,CUI,NULL,R40886637,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0085682,NULL,CUI,NULL,R40886779,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0028173,NULL,CUI,NULL,R40913583,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0002066,NULL,CUI,NULL,R44226930,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C4317126,NULL,CUI,NULL,R49844258,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0043094,NULL,CUI,NULL,R54629666,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0011849,NULL,CUI,NULL,R91966272,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0020488,NULL,CUI,NULL,R91966860,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0028715,NULL,CUI,RN,C0595929,NULL,CUI,NULL,R91970940,NULL,MTH,MTH,NULL,NULL,N,NULL,C0028715
C0036413,NULL,CUI,RB,C0009782,NULL,CUI,NULL,R02672280,NULL,MTH,MTH,NULL,NULL,N,NULL,C0036413
C0036413,NULL,CUI,RB,C0037274,NULL,CUI,NULL,R02672281,NULL,MTH,MTH,NULL,NULL,N,NULL,C0036413
C0036413,NULL,CUI,RO,C0263664,NULL,CUI,NULL,R03075542,NULL,MTH,MTH,NULL,NULL,N,NULL,C0036413
C0036413,NULL,CUI,RO,C0036421,NULL,CUI,NULL,R30884616,NULL,MTH,MTH,NULL,NULL,N,NULL,C0036413
C0036413,NULL,CUI,RO,C0011849,NULL,CUI,NULL,R91966274,NULL,MTH,MTH,NULL,NULL,N,NULL,C0036413
C0271646,NULL,CUI,RB,C0041755,NULL,CUI,NULL,R100062447,NULL,MTH,MTH,NULL,NULL,N,NULL,C0271646
C0271646,NULL,CUI,RB,C0011849,NULL,CUI,NULL,R91966277,NULL,MTH,MTH,NULL,NULL,N,NULL,C0271646
C0235397,NULL,CUI,RB,C0028715,NULL,CUI,NULL,R02752284,NULL,MTH,MTH,NULL,NULL,N,NULL,C0235397
C0235397,NULL,CUI,RB,C0011849,NULL,CUI,NULL,R91966279,NULL,MTH,MTH,NULL,NULL,N,NULL,C0235397
C0235398,NULL,CUI,RB,C0028715,NULL,CUI,NULL,R02752292,NULL,MTH,MTH,NULL,NULL,N,NULL,C0235398
C0235398,NULL,CUI,RB,C0011849,NULL,CUI,NULL,R91966281,NULL,MTH,MTH,NULL,NULL,N,NULL,C0235398
C0235399,NULL,CUI,RB,C0028715,NULL,CUI,NULL,R02752299,NULL,MTH,MTH,NULL,NULL,N,NULL,C0235399
C0235399,NULL,CUI,RB,C0011849,NULL,CUI,NULL,R91966283,NULL,MTH,MTH,NULL,NULL,N,NULL,C0235399
C0241861,NULL,CUI,RO,C0011860,NULL,CUI,NULL,R03266994,NULL,MTH,MTH,NULL,NULL,N,NULL,C0241861
C0241861,NULL,CUI,RO,C0342276,NULL,CUI,NULL,R03266995,NULL,MTH,MTH,NULL,NULL,N,NULL,C0241861
C0241861,NULL,CUI,RB,C0011849,NULL,CUI,NULL,R91966285,NULL,MTH,MTH,NULL,NULL,N,NULL,C0241861
C0241863,NULL,CUI,RO,C0017628,NULL,CUI,NULL,R03266999,NULL,MTH,MTH,NULL,NULL,N,NULL,C0241863
C0241863,NULL,CUI,RO,C0271635,NULL,CUI,NULL,R03267001,NULL,MTH,MTH,NULL,NULL,N,NULL,C0241863
C0241863,NULL,CUI,RO,C0235429,NULL,CUI,NULL,R03267002,NULL,MTH,MTH,NULL,NULL,N,NULL,C0241863
C0241863,NULL,CUI,RO,C0011849,NULL,CUI,NULL,R91966287,NULL,MTH,MTH,NULL,NULL,N,NULL,C0241863
C0150544,NULL,CUI,RO,C0011849,NULL,CUI,NULL,R91966289,NULL,MTH,MTH,NULL,NULL,N,NULL,C0150544
C0267176,NULL,CUI,RB,C0011882,NULL,CUI,NULL,R02803052,NULL,MTH,MTH,NULL,NULL,N,NULL,C0267176
C0267176,NULL,CUI,RB,C0152020,NULL,CUI,NULL,R02803053,NULL,MTH,MTH,NULL,NULL,N,NULL,C0267176
C0267176,NULL,CUI,RO,C0011849,NULL,CUI,NULL,R91966293,NULL,MTH,MTH,NULL,NULL,N,NULL,C0267176
C0595877,NULL,CUI,RB,C0860803,NULL,CUI,NULL,R02702303,NULL,MTH,MTH,NULL,NULL,N,NULL,C0595877
C0595877,NULL,CUI,RB,C0029481,NULL,CUI,NULL,R02702305,NULL,MTH,MTH,NULL,NULL,N,NULL,C0595877
C0595877,NULL,CUI,RB,C0017747,NULL,CUI,NULL,R02702306,NULL,MTH,MTH,NULL,NULL,N,NULL,C0595877
C0595877,NULL,CUI,RN,C0920108,NULL,CUI,NULL,R02916428,NULL,MTH,MTH,NULL,NULL,N,NULL,C0595877
C0595877,NULL,CUI,RN,C0239979,NULL,CUI,NULL,R02916429,NULL,MTH,MTH,NULL,NULL,N,NULL,C0595877
C0595877,NULL,CUI,RN,C0239980,NULL,CUI,NULL,R02916430,NULL,MTH,MTH,NULL,NULL,N,NULL,C0595877
C0595877,NULL,CUI,RN,C0362086,NULL,CUI,NULL,R02916432,NULL,MTH,MTH,NULL,NULL,N,NULL,C0595877
